App.,Taxon,Term,Unit,Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
I,Panthera pardus,skin pieces,,NZ,,,,,,,,,,,,1,,,,,,,,,,,,,
I,Panthera pardus,skin pieces,,OM,,,,,,,,,,,,,,,,,50,,,,,,,,
I,Panthera pardus,skin pieces,,PH,,,,,,,,,,,,,,1,,,,,,,,,,,
I,Panthera pardus,skin pieces,,SA,,,,,1,2,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skin pieces,,SZ,,,,,,,,,,,,,,,,,,,3,,,,,,
I,Panthera pardus,skin pieces,,TG,,,,,,,,,,,,,,,,,,,,,,,,5,
I,Panthera pardus,skin pieces,,TH,,,,,,,,,,,,,1,,,,,,,,,,,,
I,Panthera pardus,skin pieces,,TW,,,,,,1,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skin pieces,,TZ,,,,,,,1,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skin pieces,,UG,,,,,300,1,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skin pieces,,US,,,,,,,,,,1,,,2,1,,,,,1,,,,,,
I,Panthera pardus,skin pieces,,ZA,1,,,,,,,,60,,,,1,2,,,,,,,,,,,
I,Panthera pardus,skin pieces,,ZM,,3,,2,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skin pieces,,ZW,,,,,,,,,,,1,,1,1,2,1,,,,,,,,,
I,Panthera pardus,skins,kg,BE,,,,,,,,,,,,,,,1.9,,,,,,,,,,
I,Panthera pardus,skins,kg,GA,,,,,,,,,,,,,0.19,,,,,,,,,,,,
I,Panthera pardus,skins,kg,NA,,,,,,,,,,,,,,,,,1,,,,,,,,
I,Panthera pardus,skins,kg,ZW,,,,,,,,,,,,1,,,,,,,,,,,,,
I,Panthera pardus,skins,m2,BW,,,,,,,,,,,,,,,,,,,,,7,,,,
I,Panthera pardus,skins,Number of specimens,AE,,,,,,,,,,,,,,,,,,,,,,,1,,
I,Panthera pardus,skins,Number of specimens,AU,,,,,,,,,,,,,,,,,,,,,,,,1,
I,Panthera pardus,skins,Number of specimens,BN,,,,,,,,,,,,,,,,,,,,,,,,1,
I,Panthera pardus,skins,Number of specimens,BW,,,,,,,,,,,,,,,,,,,,,,,8,,
I,Panthera pardus,skins,Number of specimens,CA,,,,,,,,,,,,,,,,,,,,,,,1,,
I,Panthera pardus,skins,Number of specimens,CH,,,,,,,,,,,,,,,,,,,,1,1,,,1,
I,Panthera pardus,skins,Number of specimens,DE,,,,,,,,,,,,,,,,,,,,,1,,1,,
I,Panthera pardus,skins,Number of specimens,GB,,,,,,,,,,,,,,,,,,,,,,3,1,,
I,Panthera pardus,skins,Number of specimens,KE,,,,,,,,,,,,,,,,,,,,,,,1,,
I,Panthera pardus,skins,Number of specimens,MX,,,,,,,,,,,,,,,,,,,,,,,1,,
I,Panthera pardus,skins,Number of specimens,NA,,,,,,,,,,,,,,,,,,,,1,2,2,5,2,
I,Panthera pardus,skins,Number of specimens,NO,,,,,,,,,,,,,,,,,,,,,,,,1,
I,Panthera pardus,skins,Number of specimens,NZ,,,,,,,,,,,,,,,,,,,,,,,1,,
I,Panthera pardus,skins,Number of specimens,PT,,,,,,,,,,,,,,,,,,,,,1,,,,
I,Panthera pardus,skins,Number of specimens,TZ,,,,,,,,,,,,,,,,,,,,,,6,,,
I,Panthera pardus,skins,Number of specimens,ZA,,,,,,,,,,,,,,,,,,,,,,1,,,
I,Panthera pardus,skins,Number of specimens,ZM,,,,,,,,,,,,,,,,,,,,,,2,1,3,
I,Panthera pardus,skins,Number of specimens,ZW,,,,,,,,,,,,,,,,,,,,4,6,3,10,2,
I,Panthera pardus,skins,,AE,,,,,,6,2,1,1,3,1,,,,,,,20,,,,,,,
I,Panthera pardus,skins,,AF,,,,,3,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,AT,,,,,,,,,2,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,AU,1,,,,3,,1,,2,,,2,2,,1,4,,2,,,,,,,
I,Panthera pardus,skins,,BE,2,,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,BL,,,,,,,,,,,,,,,,,,1,,,,,,,
I,Panthera pardus,skins,,BR,,1,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,BT,,,,,,,,,,,,,,,,,,,1,1,,,,,
I,Panthera pardus,skins,,BW,22,6,2,1,,,2,2,,3,,3,6,,,3,,,,,,2,,,
I,Panthera pardus,skins,,CA,,,,4,3,,1,,5,1,2,1,3,2,1,,1,,,,,,,,
I,Panthera pardus,skins,,CD,,,,3,1,1,,,3,2,1,,5,,,,,,,,,,,,
I,Panthera pardus,skins,,CF,2,3,4,,1,1,,1,,,1,1,,,,,,,,,,,,,
I,Panthera pardus,skins,,CG,,,,,,,,,2,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,CH,1,,1,,,,1,15,,2,,1,1,1,3,,,,,1,,,,,
I,Panthera pardus,skins,,CI,,1,,,2,2,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,CL,,,,,,,,,,,,,,,,,,1,,,,,,,
I,Panthera pardus,skins,,CM,2,,,,,1,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,CN,,,,,,,,,3,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,CY,,,,,,,,1,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,CZ,2,,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,DE,,2,3,2,,3,3,7,2,,1,,2,,,,,2,,,1,,,,
I,Panthera pardus,skins,,DK,4,,,,,,,,,,,,,,,3,1,,,,,,,,
I,Panthera pardus,skins,,DZ,,,,,1,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,EG,,,,,1,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,ES,,,,,,,,,,,,,,,1,,,,,,,,,,
I,Panthera pardus,skins,,ET,,,,3,,,,,,3,,1,1,,1,1,,,,,,,,,
I,Panthera pardus,skins,,FR,1,1,,1,1,4,,,2,1,,3,,,3,,,1,,,,,,,
I,Panthera pardus,skins,,GA,,,3,,,2,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,GB,,1,4,4,2,6,4,5,4,1,1,3,10,5,2,1,3,1,,,,,,,
I,Panthera pardus,skins,,GH,1,,,1,1,1,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,GN,2,,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,GQ,,,,,1,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,GR,,,,,1,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,HK,11,,1,,,,,,1,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,IE,,,,,,,,1,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,IN,,,1,,,,1,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,IR,,,,,,1,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,IT,,,,,,,,,,,,,,1,,,,,,,,,,,
I,Panthera pardus,skins,,KE,1,1,,,2,,,,,1,,1,,,2,,4,,,,,,,,
I,Panthera pardus,skins,,KW,1,,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,LB,,,,,,,,,,,,,,,,1,,,,,,,,,
I,Panthera pardus,skins,,LR,1,1,1,,,,,,1,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,LS,,,,,,,,,,,,,2,,2,,,,,,,,,,
I,Panthera pardus,skins,,LT,,,,,,,1,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,LY,,,,,,,,1,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,MA,,,,1,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,ML,,,,,,,1,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,MM,,,,,,,,,,,,,,,,,2,,,,,,,,
I,Panthera pardus,skins,,MW,,,,,,,,,,2,,,1,,,,,,,,,,,,
I,Panthera pardus,skins,,MX,,,,1,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,MZ,21,12,,6,1,2,6,1,,13,7,70,92,62,4,4,5,6,1,1,1,8,,,
I,Panthera pardus,skins,,NA,28,30,39,11,5,7,18,13,1,14,8,14,5,4,1,8,4,1,2,7,,,,,
I,Panthera pardus,skins,,NG,3,6,1,,1,1,3,,,,1,,,1,,,2,,,,,,,,
I,Panthera pardus,skins,,NL,,,,,,,,3,7,,,,,,2,1,,,,,,,2,,
I,Panthera pardus,skins,,NO,1,,,,,,,,,1,,,,2,,,,,,,,,,,
I,Panthera pardus,skins,,NP,,,2,2,2,2,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,NZ,,3,,1,,1,6,1,9,3,3,,4,,,4,,,,,,,,,
I,Panthera pardus,skins,,OM,,,,,,,,,,,,,,,,,50,,,,,,,,
I,Panthera pardus,skins,,PH,,,,1,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,PK,,,2,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,PT,,,,,,,,,,,,1,,,,,,,,,,,,,
I,Panthera pardus,skins,,RU,,,,,,,,,,,1,,,,,,,1,2,,,,,,
I,Panthera pardus,skins,,RW,,,,,1,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,SA,,1,,,,,,1,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,SD,,,,2,,,,,,,,1,,,,,,,,,,,,,
I,Panthera pardus,skins,,SE,,,,,,,,,,,,,,1,,,,,,,,,,,
I,Panthera pardus,skins,,SG,,,,,,,,,,,1,,,,,,,,,,,,,,
I,Panthera pardus,skins,,SL,,2,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,SN,,,,,,,,,,,,,,,,,,,16,,,,,,
I,Panthera pardus,skins,,SY,,,,,,,1,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,SZ,,,,,,,,,,7,,,4,,,,,,,1,,,,,
I,Panthera pardus,skins,,TD,,1,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,TG,,,,,,1,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,TN,,,,,,,,,1,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,TW,,,,,,,,,,,,,1,,,,,,,,,,,,
I,Panthera pardus,skins,,TZ,25,20,3,7,11,11,25,1,1,135,108,56,79,39,7,9,6,3,2,2,,,,,1
I,Panthera pardus,skins,,UG,,,,,,,,,,,1,,1,1,,,,,,,,,,,
I,Panthera pardus,skins,,US,1,2,3,,2,4,2,,,1,,2,,1,,4,,,1,,,,,,
I,Panthera pardus,skins,,UY,,,,,,,,,,1,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,VN,4,,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skins,,XX,3,,,,2,,,,,1,1,,,1,,2,,,,,,,,,
I,Panthera pardus,skins,,ZA,76,46,11,8,2,9,42,2,10,13,70,85,53,8,7,11,7,5,5,1,,,9,,
I,Panthera pardus,skins,,ZM,9,3,,,,4,8,3,6,7,5,13,4,2,,1,1,2,1,4,,,,,
I,Panthera pardus,skins,,ZW,245,51,27,6,2,2,34,2,11,18,21,95,192,101,15,110,24,15,19,9,,,,,
I,Panthera pardus,skulls,g,NA,,,,,,,,,,,,,,,,,1,,,,,,,,
I,Panthera pardus,skulls,kg,ZA,,,,,,,,,,,,,,,0.65,,,,,,,,,,
I,Panthera pardus,skulls,kg,ZW,,,,,,,,,,,,1,,,,,,,,,,,,4,
I,Panthera pardus,skulls,Number of specimens,BW,,,,,,,,,,,,,,,,,,,,,,2,,,
I,Panthera pardus,skulls,Number of specimens,CA,,,,,,,,,,,,,,,,,,,,,1,,1,,
I,Panthera pardus,skulls,Number of specimens,CH,,,,,,,,,,,,,,,,,,,,,1,,,,
I,Panthera pardus,skulls,Number of specimens,GB,,,,,,,,,,,,,,,,,,,,,,5,6,,
I,Panthera pardus,skulls,Number of specimens,ID,,,,,,,,,,,,,,,,,,,,,,,1,,
I,Panthera pardus,skulls,Number of specimens,NA,,,,,,,,,,,,,,,,,,,,,1,3,3,1,
I,Panthera pardus,skulls,Number of specimens,TZ,,,,,,,,,,,,,,,,,,,,,,6,2,,
I,Panthera pardus,skulls,Number of specimens,US,,,,,,,,,,,,,,,,,,,,,,,3,2,
I,Panthera pardus,skulls,Number of specimens,ZA,,,,,,,,,,,,,,,,,,,,,,3,6,2,
I,Panthera pardus,skulls,Number of specimens,ZM,,,,,,,,,,,,,,,,,,,,,,4,,,
I,Panthera pardus,skulls,Number of specimens,ZW,,,,,,,,,,,,,,,,,,,,6,9,5,10,4,
I,Panthera pardus,skulls,,AE,,,,,,6,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skulls,,AT,,,,,,,,,1,,,,,,,,,,,,,,,,
I,Panthera pardus,skulls,,AU,1,,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skulls,,BE,1,,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skulls,,BW,16,6,1,5,,,1,,,2,,21,22,13,1,,,,,,,2,,,
I,Panthera pardus,skulls,,CA,,2,,3,1,,,,2,,,,1,,,1,,,,,,,,,
I,Panthera pardus,skulls,,CF,,3,,,1,,,,,,3,1,,,,,,,1,,,,,,
I,Panthera pardus,skulls,,CG,,,,,,,,,,1,,,,,,,,,,,,,,,
I,Panthera pardus,skulls,,CH,1,,,,,,,,,,1,,,,,,,,,,,,,,
I,Panthera pardus,skulls,,CI,,,,,,,,,,,,,,,,,,,,1,,,,,
I,Panthera pardus,skulls,,CZ,1,,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,skulls,,DE,,1,2,2,,,,,,,1,,,4,,,,1,,,,,,,
I,Panthera pardus,skulls,,ET,,,,,,,,,,3,,,1,,,,,,,,,,,,
I,Panthera pardus,skulls,,FR,,,2,1,,,,,,3,2,5,1,,1,4,,,,,,,,,
I,Panthera pardus,skulls,,GB,,,,1,,1,,,,1,2,,1,,,1,,,,,,,,,
I,Panthera pardus,skulls,,HR,,,,,,,,,,,,,,,,,,,1,,,,,,
I,Panthera pardus,skulls,,MM,,,,,,,,,,,,,,,,,2,,,,,,,,
I,Panthera pardus,skulls,,MX,,,,,,,,,,,1,,,,,,,,,,,,,,
I,Panthera pardus,skulls,,MZ,20,13,,4,,1,5,,,4,7,76,92,70,13,18,9,16,1,18,2,,,,
I,Panthera pardus,skulls,,NA,27,28,35,15,7,6,12,9,2,14,6,8,7,4,4,6,9,4,5,2,,,,,
I,Panthera pardus,skulls,,NO,,,,,,,,,,,,,,2,,,,,,,,,,,
I,Panthera pardus,skulls,,RS,,,,,,,,,,,,,,,,,,,1,,,,,,
I,Panthera pardus,skulls,,RU,,,,,,,,,,,,,,,,,,1,,,,,,,
I,Panthera pardus,skulls,,SN,,,,,,,,,,,,,,,,,,,,2,,,,,
I,Panthera pardus,skulls,,SO,,,,,,,,,,,,,,,,,,1,,,,,,,
I,Panthera pardus,skulls,,TN,,,,,,,,,2,,,,,,,,,,,,,,,,
I,Panthera pardus,skulls,,TZ,23,16,3,2,7,6,19,2,1,134,114,54,73,41,7,15,9,4,1,,,,,,
I,Panthera pardus,skulls,,UG,,,,,,,,,,,,,1,1,,,,,,,,,,,
I,Panthera pardus,skulls,,US,,1,1,1,,,,,4,,,1,1,,1,4,1,,,,,,,,
I,Panthera pardus,skulls,,XX,,,,,1,,,,,,,,,1,,,,,,,,,,,
I,Panthera pardus,skulls,,ZA,129,65,2,5,2,3,54,3,6,37,103,145,75,27,69,32,42,2,2,,,,1,,
I,Panthera pardus,skulls,,ZM,8,2,,1,,1,7,,2,5,7,25,5,4,1,1,2,5,1,1,,,,,
I,Panthera pardus,skulls,,ZW,265,54,24,7,3,2,34,3,28,33,30,101,199,112,22,124,28,23,24,8,,,,,
I,Panthera pardus,specimens,cm,SG,3,,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,cm3,KH,,,,,4,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,flasks,KE,80,,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,flasks,MY,,24,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,flasks,NA,,,,,103,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,flasks,SG,,,,,,,3,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,g,NA,,,200,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,g,RU,,,,,,,,,,,,,,,36,57.5,,,,,,,,,
I,Panthera pardus,specimens,g,US,,,,,,,300,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,g,ZM,,,,,,,,,,,,,,16,,,,,,,,,,,
I,Panthera pardus,specimens,kg,KH,,,,,,,,,,,15,,,,,,,,,,,,,,
I,Panthera pardus,specimens,kg,OM,,,,,,,,,,,,,,,,,50,,,,,,,,
I,Panthera pardus,specimens,kg,US,,,,,,,0.3,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,ml,BW,,,,,,,5,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,ml,GB,62,,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,ml,KE,,,,,,,0.5,,,,,,,1.5,,,,,,,,,,,
I,Panthera pardus,specimens,ml,NA,,,,,,,,,,,6,,60,,,100,,,,,,,,,
I,Panthera pardus,specimens,ml,RU,,,,,,,,,,,,,,,,,,,,255,340,,1.7,,
I,Panthera pardus,specimens,ml,SA,,,,,,,,,,,,,,,,,,,,,9,,,,
I,Panthera pardus,specimens,ml,SG,20,,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,ml,VN,32,,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,ml,ZA,,,,,,,,,,,,,,,,,,,1,,,,,,
I,Panthera pardus,specimens,Number of specimens,DK,,,,,,,,,,,,,,,,,,,,,,2,,,
I,Panthera pardus,specimens,Number of specimens,KR,,,,,,,,,,,,,,,,,,,,,,,,2,
I,Panthera pardus,specimens,Number of specimens,LK,,,,,,,,,,,,,,,,,,,,,2,,,,
I,Panthera pardus,specimens,Number of specimens,MX,,,,,,,,,,,,,,,,,,,,,,1,,,
I,Panthera pardus,specimens,Number of specimens,MZ,,,,,,,,,,,,,,,,,,,,,,,4510,,12
I,Panthera pardus,specimens,Number of specimens,NA,,,,,,,,,,,,,,,,,,,,,,290,,200,
I,Panthera pardus,specimens,Number of specimens,RU,,,,,,,,,,,,,,,,,,,,510,680,,200,,
I,Panthera pardus,specimens,Number of specimens,SO,,,,,,,,,,,,,,,,,,,,,,700,4,500,
I,Panthera pardus,specimens,Number of specimens,US,,,,,,,,,,,,,,,,,,,,,2,,,,
I,Panthera pardus,specimens,Number of specimens,ZA,,,,,,,,,,,,,,,,,,,,83,,,,,
I,Panthera pardus,specimens,Number of specimens,ZM,,,,,,,,,,,,,,,,,,,,,1,,,3,
I,Panthera pardus,specimens,,AE,,,,,300,,,35,6,,,25,2,2,2,18,96,60,,,,,,,
I,Panthera pardus,specimens,,AU,,,,,,,,,,,,,,,,,,,,1,,,,,
I,Panthera pardus,specimens,,BR,,,,,100,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,,BW,,21,49,33,,,4,11,25,16,,,27,60,,156,,1,,,,,,,
I,Panthera pardus,specimens,,CD,,,,,,,,,,,,,,,,,2,,,,,,,,
I,Panthera pardus,specimens,,CF,,,,,,,,,,,,,,6,3,,,,,,,,,,
I,Panthera pardus,specimens,,CG,,,,,,,,,,,,,,,,,,,,,,,,,7
I,Panthera pardus,specimens,,CH,,,,,90,125,,,,,,,2,1,,,,,,,,,,,
I,Panthera pardus,specimens,,CN,,,,,,,,,,,1,,,,,2,1,,,,,,,,
I,Panthera pardus,specimens,,CZ,114,,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,,DE,4,,,290,15,,,,,,,2,,,,,,,,,,,,,
I,Panthera pardus,specimens,,DK,,,,,,,,,,,,,2,,,,,,,,,4,,,
I,Panthera pardus,specimens,,FR,,,,,,,,,,,,,,,,,,,6,,,,,,
I,Panthera pardus,specimens,,GA,,,,,,,,,,,,,,20,,,,,90,,,,,,
I,Panthera pardus,specimens,,GB,,,,,,,,,,,,,,,,,33,,,,,,,,
I,Panthera pardus,specimens,,GH,,,,,,,,,,,,,,,,,,,,,,,22,,
I,Panthera pardus,specimens,,GQ,,,,,,,,,,,,5,,,,,,,,,,,,,
I,Panthera pardus,specimens,,IL,1,,,,,,,,,,,,1,,,,,,,,,,,,
I,Panthera pardus,specimens,,KE,80,,,900,,,,,,,,,1,,,,,,,,,,,,
I,Panthera pardus,specimens,,KH,,,4,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,,KR,,,,,,,,,,,,,,,,,,1,,,,,,,
I,Panthera pardus,specimens,,LR,,,,,,,,,,,,,,,1,,,,,,,,,,
I,Panthera pardus,specimens,,MY,,24,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,,MZ,,,,,,,,,,,,,,,,,,,,,,21,,,
I,Panthera pardus,specimens,,NA,,,2,626,1023,,,,,,101,,1233,36,1030,924,900,10,3,900,,,,,
I,Panthera pardus,specimens,,OM,,,,,,,,,,,,,,,,,180,25,,,,,,,
I,Panthera pardus,specimens,,RU,33,,11,8,,,,20,186,343,286,286,,,,4,,,,,,,,,
I,Panthera pardus,specimens,,SA,,,,,,,,,,,,,,,,,30,,,,,,,,
I,Panthera pardus,specimens,,SG,3,,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,,SN,,,,,,,,,,,,,,18,12,,,,16,,,22,144,,
I,Panthera pardus,specimens,,SZ,,,,,,,,,,,,,2,,,,,,,,,,,,
I,Panthera pardus,specimens,,TH,,224,,,,,,,,,1,1,,,,,,,,,,,,,
I,Panthera pardus,specimens,,TZ,,,,6,,1,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,,UG,,,,,,1,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,,US,,,,,,,,,,1,1,5,,,,6,,,,,,,,,
I,Panthera pardus,specimens,,VN,4,,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,specimens,,ZA,,,,,,4,,,1,1,2,,151,,1,,,5,,83,,,,,
I,Panthera pardus,specimens,,ZM,,,,,,,104,53,44,,,,,,,,7,,280,280,,,,64,
I,Panthera pardus,specimens,,ZW,2,,,,,1,,,,,2,,,,,,,,,,,,,,
I,Panthera pardus,tails,,TZ,,,,,,,,,,,1,,,,,,,,,,,,,,
I,Panthera pardus,tails,,ZA,,,,,,,,,,,1,,,,,,,,,,,,,,
I,Panthera pardus,tails,,ZW,,,,,,,,,,,,,,,10,,,,,,,,,,
I,Panthera pardus,teeth,g,DJ,,,,,,65,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,teeth,Number of specimens,BE,,,,,,,,,,,,,,,,,,,,,,,1,,
I,Panthera pardus,teeth,Number of specimens,CH,,,,,,,,,,,,,,,,,,,,,,,1.5,,
I,Panthera pardus,teeth,Number of specimens,CM,,,,,,,,,,,,,,,,,,,,,,,,60,
I,Panthera pardus,teeth,Number of specimens,FR,,,,,,,,,,,,,,,,,,,,,,,1.5,,
I,Panthera pardus,teeth,Number of specimens,GA,,,,,,,,,,,,,,,,,,,,,2,,,,
I,Panthera pardus,teeth,Number of specimens,KE,,,,,,,,,,,,,,,,,,,,,,,,1,
I,Panthera pardus,teeth,Number of specimens,MZ,,,,,,,,,,,,,,,,,,,,,,,,,8
I,Panthera pardus,teeth,Number of specimens,NL,,,,,,,,,,,,,,,,,,,,,,,1,,
I,Panthera pardus,teeth,Number of specimens,US,,,,,,,,,,,,,,,,,,,,,,,,1,
I,Panthera pardus,teeth,Number of specimens,VN,,,,,,,,,,,,,,,,,,,,,1,,,,
I,Panthera pardus,teeth,,BE,,,,,,,,,,,,,,,,2,,,,,,,,,
I,Panthera pardus,teeth,,CI,,,,,,,,,,,1,,,1,,,,,,1,,,,,
I,Panthera pardus,teeth,,FR,,,,,10,,,,,,1,2,,1,5,,,1,,,,,,,
I,Panthera pardus,teeth,,KE,,,,,,,,,,,,1,,,,,,,,,,,,,
I,Panthera pardus,teeth,,LK,,,,,1,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,teeth,,MX,,,,1,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,teeth,,MZ,231,205,,,,,,,,,,,,,,,,,,,,,,,
I,Panthera pardus,teeth,,NA,,,106,,,31,,8,,,18,27,,,,,,,,,,,,,
I,Panthera pardus,teeth,,NG,,,,,,,,,,,8,,,,,,,,,,,,,,
I,Panthera pardus,teeth,,NL,,,,,,,,,,,,,,2,,,,,,,,,,,
I,Panthera pardus,teeth,,SN,,,,,,,,,,,,,,,,,,,,1,,,,,
I,Panthera pardus,teeth,,SY,,,,,,,,,,,12,,,,,,,,,,,,,,
I,Panthera pardus,teeth,,UG,,,,,,,,,2,,,,,,,,,,,,,,,,
I,Panthera pardus,teeth,,US,,,,,,,,,,,,,,5,2,,1,,5,,,,,,
I,Panthera pardus,teeth,,VN,,,,,,,,,,1,,1,,,,,,,,,,,,,
I,Panthera pardus,teeth,,ZA,34,38,,56,,,4,,,,,,,,4,3,,,,,,,,,
I,Panthera pardus,teeth,,ZW,,,,,,,,1,,,,,4,4,,2,,,,,,,,,
I,Panthera pardus,trophies,kg,BW,,,,,,,,4,,,,,,,,,,,,,,,,,
I,Panthera pardus,trophies,kg,MZ,,,,,,,,,,,,,,,,,,,,,,,,1,
I,Panthera pardus,trophies,Number of specimens,AT,,,,,,,,,,,,,,,,,,,,2,1,1,,,
I,Panthera pardus,trophies,Number of specimens,BW,,,,,,,,,,,,,,,,,,,,,,2,40,26,
I,Panthera pardus,trophies,Number of specimens,CA,,,,,,,,,,,,,,,,,,,,,1,,,,
I,Panthera pardus,trophies,Number of specimens,CH,,,,,,,,,,,,,,,,,,,,,1,,,,
I,Panthera pardus,trophies,Number of specimens,CN,,,,,,,,,,,,,,,,,,,,,,,1,,
I,Panthera pardus,trophies,Number of specimens,DE,,,,,,,,,,,,,,,,,,,,,,,,1,
I,Panthera pardus,trophies,Number of specimens,ES,,,,,,,,,,,,,,,,,,,,,,,1,,
I,Panthera pardus,trophies,Number of specimens,ET,,,,,,,,,,,,,,,,,,,,,,2,,,
I,Panthera pardus,trophies,Number of specimens,FR,,,,,,,,,,,,,,,,,,,,2,1,1,,,
I,Panthera pardus,trophies,Number of specimens,GB,,,,,,,,,,,,,,,,,,,,2,,1,,,
I,Panthera pardus,trophies,Number of specimens,MZ,,,,,,,,,,,,,,,,,,,,7,10,6,60,93,74
I,Panthera pardus,trophies,Number of specimens,NA,,,,,,,,,,,,,,,,,,,,67,128,83,151,170,
I,Panthera pardus,trophies,Number of specimens,SA,,,,,,,,,,,,,,,,,,,,1,,,,,
I,Panthera pardus,trophies,Number of specimens,TZ,,,,,,,,,,,,,,,,,,,,41,62,95,88,73,
I,Panthera pardus,trophies,Number of specimens,UG,,,,,,,,,,,,,,,,,,,,,,2,1,2,
I,Panthera pardus,trophies,Number of specimens,US,,,,,,,,,,,,,,,,,,,,,3,2,1,2,
I,Panthera pardus,trophies,Number of specimens,ZA,,,,,,,,,,,,,,,,,,,,21,15,34,33,39,
I,Panthera pardus,trophies,Number of specimens,ZM,,,,,,,,,,,,,,,,,,,,34,46,45,60,83,
