App.,Taxon,Term,Unit,Country,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
II,Felis lybica,live,,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,2,12,,,,8,,
II,Felis lybica,skins,Number of specimens,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
II,Felis lybica,skins,Number of specimens,ZW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,
II,Felis lybica,skins,,BW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
II,Felis lybica,skins,,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,,,,3,,4,1,,
II,Felis lybica,trophies,Number of specimens,ET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
II,Felis lybica,trophies,Number of specimens,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,5,
II,Felis lybica,trophies,Number of specimens,ZW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
II,Felis lybica,trophies,,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
II,Felis lybica,trophies,,BW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
II,Felis lybica,trophies,,ET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
II,Felis lybica,trophies,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,1,
II,Felis lybica,trophies,,TZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,,,,,,,,,
II,Felis lybica,trophies,,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,45,42,25,29,26,13,35,27,33,27,2,
II,Felis lybica,trophies,,ZW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,,,,
II,Felis lynx,bodies,,SE,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,live,,AT,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,live,,CA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,live,,CH,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,live,,DE,,,1,,,,4,2,,,1,1,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,live,,DK,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,live,,GB,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,live,,NL,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,live,,SE,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,live,,ZC,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,skins,,CA,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,skins,,CH,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,skins,,DD,,,,,,,,,,4,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,skins,,DK,,,,,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,skins,,FI,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,skins,,FR,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,skins,,GB,,,,,,,,126,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,skins,,HK,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,skins,,IT,,,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,skins,,JP,,,,,,,,,,33,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,skins,,NO,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,skins,,SE,,,,,,245,913,,92,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,skins,,SU,,,,,,,11,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,skins,,US,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis lynx,trophies,,NO,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis margarita,bodies,Number of specimens,FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
II,Felis margarita,bodies,Number of specimens,QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,
II,Felis margarita,bodies,,AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,
II,Felis margarita,bodies,,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
II,Felis margarita,bodies,,FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,
II,Felis margarita,bodies,,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
II,Felis margarita,bodies,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,
II,Felis margarita,live,Number of specimens,AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,10,
II,Felis margarita,live,Number of specimens,FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,
II,Felis margarita,live,Number of specimens,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
II,Felis margarita,live,Number of specimens,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
II,Felis margarita,live,Number of specimens,QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,
II,Felis margarita,live,Number of specimens,SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,
II,Felis margarita,live,Number of specimens,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,29,,46,,
II,Felis margarita,live,Number of specimens,SY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
II,Felis margarita,live,Number of specimens,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,24,7,8,
II,Felis margarita,live,Number of specimens,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
II,Felis margarita,live,,AE,,,,,,,,,,,,,,,,,,5,,,,,,,2,,,,2,2,,,,1,,4,,,,,,2,,,,,,,,
II,Felis margarita,live,,BH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
II,Felis margarita,live,,BT,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis margarita,live,,CA,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis margarita,live,,CM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,
II,Felis margarita,live,,CZ,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,15,1,,,,,,,,,2,,,,,,,,,
II,Felis margarita,live,,DE,,,,,,,2,,,,,,,,,,,,,,,,,2,,2,1,,,,,,,,,1,,,,,,,,,,,,,,
II,Felis margarita,live,,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
II,Felis margarita,live,,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,,,,,,,,
II,Felis margarita,live,,EG,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis margarita,live,,FR,,,,,,,,,,,,,,,,,,,,,,,4,,1,2,,,,,1,,,,2,,,,,1,1,,,,,,,,,
II,Felis margarita,live,,GB,,,,,,,,,,,,,,,,,,,,,,,1,,5,1,2,3,,,,,,,,,,,,,,,,,,,,,,
II,Felis margarita,live,,IL,,,,,,,,,,,,,,,,6,,2,,,,,,,,,,,,,,,,,,,,,1,,,2,2,,,,,,,
II,Felis margarita,live,,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
II,Felis margarita,live,,KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
II,Felis margarita,live,,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,
II,Felis margarita,live,,ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
II,Felis margarita,live,,PK,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis margarita,live,,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,,,1,,,,,,,,,,,,,,,,,,
II,Felis margarita,live,,QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,4,1,2,2,,,,,1,,,,,6,,,,,,
II,Felis margarita,live,,RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,4,,,,,,,,2,
II,Felis margarita,live,,SA,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,
II,Felis margarita,live,,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,5,,,,,,,,38,192,151,92,105,50,,
II,Felis margarita,live,,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,
II,Felis margarita,live,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,
II,Felis margarita,live,,SY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,10,6,8,4,,,
II,Felis margarita,live,,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,21,21,,,
II,Felis margarita,live,,US,,,,,,,,,,,,,,,,,,,,3,,4,,4,,,,,,1,,,,,,,,,,,,,,,4,,,,,
II,Felis margarita,live,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
II,Felis margarita,skins,,CH,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis margarita,skins,,DE,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis margarita,skins,,NL,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis margarita,skins,,QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
II,Felis silvestris,bodies,Number of specimens,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
II,Felis silvestris,bodies,Number of specimens,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
II,Felis silvestris,bodies,Number of specimens,RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
II,Felis silvestris,bodies,,AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,bodies,,AT,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,bodies,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,,,,,,
II,Felis silvestris,bodies,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,1,,,,,
II,Felis silvestris,bodies,,CN,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,bodies,,DE,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,
II,Felis silvestris,bodies,,DK,,,,1,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,bodies,,FR,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,bodies,,GB,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
II,Felis silvestris,bodies,,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,bodies,,JP,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,bodies,,NA,,,,,,,,,,,,,,,,1,1,,,,,8,,,,,,,,1,,,,1,,1,,,,,,4,,,,,,,,
II,Felis silvestris,bodies,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,
II,Felis silvestris,bodies,,NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
II,Felis silvestris,bodies,,SG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,bodies,,TZ,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,bodies,,YU,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,bodies,,ZA,,,,1,,,,,,,,4,1,,2,,,,,,,1,1,,,2,1,1,1,1,,2,1,5,1,4,6,5,,,,3,2,2,,,,,,
II,Felis silvestris,bodies,,ZW,,,,,,,,,,1,,,1,1,2,,,,,,,,,1,,13,,,,,,1,,,1,,,,,,,,,,,,,,,
II,Felis silvestris,live,Number of specimens,AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,
II,Felis silvestris,live,Number of specimens,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,1,3,
II,Felis silvestris,live,Number of specimens,CZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,,,
II,Felis silvestris,live,Number of specimens,SY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
II,Felis silvestris,live,,AE,,,,,,,,,,,,,,,5,1,,,,,,,1,1,,,2,3,2,,,3,,,,,,1,,,,,,,,,,,,
II,Felis silvestris,live,,AT,,,,,,,,6,5,3,5,2,5,3,,1,,,,,,,,,,,,,,1,,2,,,,1,,,,,,2,,,,,,,1,
II,Felis silvestris,live,,AU,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,BR,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,BW,,,2,,,,,,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,CH,,,,,,,2,3,2,2,5,8,1,4,10,4,6,5,13,9,9,21,19,21,21,14,15,19,20,15,17,12,22,12,10,5,3,6,4,5,4,3,1,2,4,1,2,2,,
II,Felis silvestris,live,,CZ,,,,,,,,,,,,,,,,,,,8,1,2,1,2,4,,,,1,,1,2,,,,,,,,,,,,,,,9,7,,2,
II,Felis silvestris,live,,DD,,,2,,,,,,1,1,,3,8,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,DE,,,,3,1,,,,,,,,,,,,1,4,2,1,,,1,3,2,,,,2,,1,,1,1,1,,,,,,,1,1,,1,,,,3,
II,Felis silvestris,live,,EE,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,EG,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,FI,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,GB,,,,7,,,,,,2,2,,4,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,HU,,,,,,,,,,1,,27,2,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,ML,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,NA,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,NL,,,,2,,,,2,,,6,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,PG,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,PK,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,PL,,,,,,,,,,,,,,,,,,5,10,,5,,1,,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,SA,,,,,,,,,,,,,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,SK,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,SY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,2,2,,,
II,Felis silvestris,live,,TG,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,TZ,,,,,,,,,,,,,,1,,,,,,,4,6,,,,4,,,,,,12,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,US,,,,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,YU,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,ZA,,,,3,50,,,,,,,,,2,3,,,,,7,1,4,3,3,10,8,8,2,1,,,1,1,1,5,4,4,4,,2,1,,,,,,,,,
II,Felis silvestris,live,,ZC,,,,,,,,,,,,2,,,,7,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,live,,ZW,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,kg,AT,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,Number of specimens,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
II,Felis silvestris,skins,Number of specimens,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,
II,Felis silvestris,skins,Number of specimens,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,
II,Felis silvestris,skins,Number of specimens,ZW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
II,Felis silvestris,skins,,AL,,,,,65,,84,,162,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,BG,,,,,1975,,1147,,200,150,,,,,,,,,,,,,,,2,2,,,,,3,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,BW,,,,,,2,1,,,5,,1,1,1,,,,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,CA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,CH,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,CN,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,DD,,,684,1737,2935,,984,,152,185,175,120,480,380,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,DE,,,,,911,487,1294,17,,113,1,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,ET,,,,,,,,,,3,5,,2,,1,,,13,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,GB,,,1825,1340,264,30013,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,GR,,,,,,,,,,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,HR,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,HU,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,IL,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,IN,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,JM,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,KP,,,,,,,,,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,LR,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,NA,,,,,,1922,9,,,4,,2,4,2,1,2,1,1193,351,99,62,68,6,23,44,68,4,9,23,23,8,42,12,8,11,12,14,17,5,7,3,2,,,,,,,,
II,Felis silvestris,skins,,NG,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,NL,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,PK,,,,,,3831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,SD,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
II,Felis silvestris,skins,,SU,,,2046,,,3230,4848,320,,1440,,2280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,TZ,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,2,1,,,,,1,,,,,,,,,
II,Felis silvestris,skins,,XX,,,2330,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,YU,,,,,,,,5,500,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Felis silvestris,skins,,ZA,,,,,1,270,542,,,272,251,207,134,8,4,36,,25,,1,5,1,3,19,13,30,22,8,9,3,7,187,1,2,8,31,64,17,2,2,3,4,1,3,6,9,,,,
II,Felis silvestris,skins,,ZW,,,,,,,1,,13,10,4,4,16,6,26,10,5,20,4,4,17,8,11,8,8,33,5,,,,,,1,,6,5,18,29,7,3,,1,5,4,,,,,,
II,Felis silvestris,trophies,Number of specimens,BW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
II,Felis silvestris,trophies,Number of specimens,ET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,3,
II,Felis silvestris,trophies,Number of specimens,FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
II,Felis silvestris,trophies,Number of specimens,RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,1,1,
II,Felis silvestris,trophies,Number of specimens,TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
II,Felis silvestris,trophies,Number of specimens,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,30,19,15,21,
II,Felis silvestris,trophies,Number of specimens,ZW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,5,11,7,
II,Felis silvestris,trophies,,AT,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,
II,Felis silvestris,trophies,,BG,,,,,,,,,,,,,,,,,,,,7,,1,10,2,1,3,2,3,,1,7,,,,,,,,,,,,,,,,,,,
